timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-08 09:43:53.900,SURGE_CANDIDATE,006360,GS건설,,rank=9 chg=13.54% vol_surge=False str=0,0,0,0,0,32700,0,0.0,0
2026-04-08 09:43:53.901,SURGE_CANDIDATE,000720,현대건설,,rank=11 chg=11.42% vol_surge=False str=0,0,0,0,0,173700,0,0.0,0
2026-04-08 09:43:53.901,SURGE_CANDIDATE,028050,삼성E&A,,rank=13 chg=4.81% vol_surge=False str=0,0,0,0,0,50100,0,0.0,0
2026-04-08 09:43:53.902,SURGE_CANDIDATE,034020,두산에너빌리티,,rank=16 chg=5.06% vol_surge=False str=0,0,0,0,0,99700,0,0.0,0
2026-04-08 09:43:53.903,SURGE_CANDIDATE,005380,현대차,,rank=17 chg=4.02% vol_surge=False str=0,0,0,0,0,492000,0,0.0,0
2026-04-08 09:43:54.155,SURGE_TR_RECEIVED,,,,START 9 codes,0,0,0,0,0,0,0.0,0
2026-04-08 09:44:24.485,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:44:54.835,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:45:25.158,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:45:56.177,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:46:27.144,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:46:58.115,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:47:29.158,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:48:00.182,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:48:31.138,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:49:02.160,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:49:33.099,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:50:04.141,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:50:35.134,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:51:06.146,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:51:37.087,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:52:08.072,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:52:38.995,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:53:10.049,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:53:41.003,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:54:11.932,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:54:42.888,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
