timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-09 09:24:43.166,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:25:13.505,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:25:43.872,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:26:14.204,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=3 new=2,0,0,0,0,0,0,0.0,0
2026-04-09 09:26:44.633,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:27:14.981,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=2,0,0,0,0,0,0,0.0,0
2026-04-09 09:27:45.325,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=2,0,0,0,0,0,0,0.0,0
2026-04-09 09:28:15.651,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=2,0,0,0,0,0,0,0.0,0
2026-04-09 09:28:45.968,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:29:16.277,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=2,0,0,0,0,0,0,0.0,0
2026-04-09 09:29:46.598,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:30:16.939,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:30:47.268,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:31:17.593,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:31:47.910,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:32:18.215,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:32:48.533,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:33:18.871,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:33:49.182,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:34:19.496,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:34:49.845,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=3,0,0,0,0,0,0,0.0,0
2026-04-09 09:35:20.206,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:35:50.554,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=3 new=2,0,0,0,0,0,0,0.0,0
2026-04-09 09:36:20.889,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=3 new=2,0,0,0,0,0,0,0.0,0
2026-04-09 09:36:51.200,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:37:21.509,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:37:51.863,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
2026-04-09 09:38:22.187,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=5,0,0,0,0,0,0,0.0,0
2026-04-09 09:38:52.529,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=4,0,0,0,0,0,0,0.0,0
