date,equity,n_pos
2024-04-19,108487688.26715001,20
2024-04-22,112685788.26715001,20
2024-04-23,113947508.26715001,20
2024-04-24,114569848.26715001,20
2024-04-25,114416208.26715001,20
2024-04-26,117032328.26715001,20
2024-04-29,118092118.26715001,20
2024-04-30,117625398.26715001,20
2024-05-02,115523168.11715002,19
2024-05-03,114907298.11715002,19
2024-05-07,116108288.11715002,19
2024-05-08,117338358.11715002,19
2024-05-09,115763818.11715002,19
2024-05-10,117500208.11715002,19
2024-05-13,118477308.11715002,19
2024-05-14,118337128.11715002,19
2024-05-16,119896808.11715002,19
2024-05-17,119365125.92465001,20
2024-05-20,120267309.92465001,20
2024-05-21,120175099.92465001,20
2024-05-22,120836525.92465001,20
2024-05-23,120163295.92465001,20
2024-05-24,119276799.92465001,20
2024-05-27,119496789.92465001,20
2024-05-28,118651571.92465001,20
2024-05-29,117519421.08665001,19
2024-05-30,116286753.08665001,19
2024-05-31,116926629.08665001,19
2024-06-03,118042041.08665001,19
2024-06-04,116311723.57165001,18
2024-06-05,116718345.57165001,18
2024-06-07,117728955.57165001,18
2024-06-10,118142741.13165002,17
2024-06-11,117769125.13165002,17
2024-06-12,118062233.13165002,17
2024-06-13,117713843.13165002,17
2024-06-14,117724017.13165002,17
2024-06-17,118439441.13165002,17
2024-06-18,120228376.63875003,20
2024-06-19,120916496.63875003,20
2024-06-20,122323446.63875003,20
2024-06-21,122249506.63875003,20
2024-06-24,121897586.63875003,20
2024-06-25,123591482.77875003,19
2024-06-26,125222752.77875003,19
2024-06-27,126174082.77875003,19
2024-06-28,127880932.77875003,19
2024-07-01,126825462.77875003,19
2024-07-02,127112722.77875003,19
2024-07-03,128358952.77875003,19
2024-07-04,129353892.77875003,19
2024-07-05,129802852.77875003,19
2024-07-08,127948552.77875003,19
2024-07-09,126319412.77875003,19
2024-07-10,127073522.77875003,19
2024-07-11,127798452.77875003,19
2024-07-12,127666442.77875003,19
2024-07-15,127320792.77875003,19
2024-07-16,128375962.77875003,19
2024-07-17,128526920.66675003,20
2024-07-18,128177248.96675003,19
2024-07-19,127493723.97175004,18
2024-07-22,126982617.39675003,17
